big_plot	peg	plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed	value
0	0	36.4.8	Carpacoce_spermacocea	s	3	80	75	10	0	1
0	0	36.4.8	Leucadendron_xanthoconus	s	1	100	100	5	0	1
0	0	36.4.8	Helichrysum_cymosum		0			1	0	1
0	0	36.5.9	Merxmuellera_cincta	r	1	150	75	25	0	1
0	0	36.5.9	Elegia_thyrsifera	r	5	200	80	100	0	1
0	0	36.5.9	Erica_hirtiflora	s	2	130	100	75	0	1
0	0	36.5.9	Berzelia_lanuginosa	s	5	150	100	25	0	1
0	0	36.5.9	Epischoenus_villosus	s	10	120	100	10	0	1
0	0	36.5.9	Restio_ambigus	r	1	100	100	2	0	1
0	0	36.5.10	Elegia_thyrsifera	r	1	160	90	20	0	1
0	0	36.5.10	Merxmuellera_cincta	r	5	120	75	75	0	1
0	0	36.5.10	Helichrysum_cymosum	s	1	70	75	5	0	1
0	0	36.5.10	Erica_hispidula	s	1	120	100	5	0	1
0	0	36.5.10	Erica_hirtiflora	s	2	70	100	50	0	1
0	0	36.5.10	Epischoenus_gracilis		0			1	0	1
0	0	36.6.11	Merxmuellera_cincta	r	3	100	75	100	0	1
0	0	36.6.11	Elegia_thyrsifera	r	1	170	95	20	0	1
0	0	36.6.11	Berzelia_lanuginosa	s	1	120	100	20	0	1
0	0	36.6.11	Restio_ambigus	s	1	60	100	1	0	1
0	0	36.6.11	Epischoenus_villosus		0			2	0	1
0	0	36.6.11	Erica_hirtiflora	s	4	90	100	75	0	1
0	0	36.6.12	Merxmuellera_cincta	r	4	120	75	25	0	1
0	0	36.6.12	Elegia_thyrsifera	r	1	160	90	50	0	1
0	0	36.6.12	Helichrysum_cymosum	s	2	60	90	5	0	1
0	0	36.6.12	Erica_hirtiflora	s	1	80	100	40	0	1
0	0	36.6.12	Epischoenus_villosus	s	1	70	100	0.1	0	1
0	0	37.1.1	Leucadendron_xanthoconus	s	6	70	100	40	0	1
0	0	37.1.1	Erica_hispidula	s	3	70	100	15	0	1
0	0	37.1.1	Restio_sp_2007/369	r	1	60	100	100	0	1
0	0	37.1.1	Platycaulos_compressus	r	2	60	50	5	0	1
0	0	37.1.1	Stoebe_cinerea	s	4	70	25	10	0	1
0	0	37.1.1	Ursinia_paleacea	s	1	40	100	0.1	0	1
0	0	37.1.2	Platycaulos_compressus	r	25	50	50	60	0	1
0	0	37.1.2	Pentaschistis_pallida	r	45	75	75	10	0	1
0	0	37.1.2	Erica_hispidula	s	60	100	100	40	0	1
0	0	37.1.2	Leucadendron_xanthoconus	s	50	100	100	20	0	1
0	0	37.1.2	Restio_sp_2007/369	s	35	100	100	5	0	1
0	0	37.1.2	Ficinia_zeyherii	r	30	50	50	1	0	1
0	0	37.1.2	Merxmuellera_rufa	r	10	50	50	1	0	1
0	0	37.1.2	Caesia_contorta	r	10	100	100	0.1	0	1
0	0	37.2.3	Pentaschistis_pallida	r	2	40	50	2	0	1
0	0	37.2.3	Leucadendron_xanthoconus	s	5	70	100	15	0	1
0	0	37.2.3	Platycaulos_compressus	r	25	50	50	75	0	1
0	0	37.2.3	Ficinia_capitella	r	1	10	25	1	0	1
0	0	37.2.3	Phylica_dioica	s	1	30	100	2	0	1
0	0	37.2.3	Erica_hispidula	s	15	50	100	4	5	1
0	0	37.2.3	Ischyrolepis_cincinnata	r	2	30	100	2	0	1
0	0	37.2.4	Carpacoce_spermacocea	s	10	50	90		0	1
0	0	37.2.4	Platycaulos_compressus	r	25	60	50	70	0	1
0	0	37.2.4	Pentaschistis_pallida	r	1	35	100	0.1	0	1
0	0	37.2.4	Ischyrolepis_cincinnata	s	1	40	100	0.1	0	1
0	0	37.2.4	Stoebe_cinerea	s	2	45	50	1	0	1
0	0	37.2.4	Erica_hispidula	s	13	60	100	20	5	1
0	0	37.2.4	Leucadendron_xanthoconus	s	11	65	100	25	0	1
0	0	37.3.5	Ficinia_zeyherii		3	20	50	1	0	1
0	0	37.3.5	Thamnochortus_gracilus	s	1	70	80	2	0	1
0	0	37.3.5	Restio_sp_2007/369	s	4	50	100	5	0	1
0	0	37.3.5	Platycaulos_compressus	r	25	50	50	40	0	1
0	0	37.3.5	Cliffortia_atrata	s	4	45	100	3	0	1
0	0	37.3.5	Erica_hispidula	s	15	65	100	35	4	1
0	0	37.3.5	Leucadendron_xanthoconus	s	17	65	100	40	0	1
0	0	37.3.5	Clutia_polygonoides	r	1	30	100	1	0	1
0	0	37.3.6	Hypodiscus_aristatus	r	1	70	50	25	0	1
0	0	37.3.6	Erica_hispidula	s	20	40	100	40	0	1
0	0	37.3.6	Erica_corifolia	s	1	45	100	1	0	1
0	0	37.3.6	Platycaulos_compressus	r	25	35	25	25	0	1
0	0	37.3.6	Elegia_filacea	r	1	35	100	1	0	1
0	0	37.3.6	Ficinia_capitella	r	5	10	50	2	0	1
0	0	37.3.6	Ischyrolepis_cincinnata	r	5	25	100	5	0	1
0	0	37.3.6	Erica_sp_2007/373	s	1	35	100	1	0	1
0	0	37.3.6	Leucadendron_xanthoconus	s	10	65	100	15	0	1
0	0	37.4.7	Tetraria_cuspidata	r	4	50	100	2	0	1
0	0	37.4.7	Carpacoce_spermacocea	s	5	20	80	20	0	1
0	0	37.4.7	Ficinia_zeyherii	r	2	20	50	3	0	1
0	0	37.4.7	Tetraria_ustulata	r	1	40	100	5	0	1
0	0	37.4.7	Ischyrolepis_cincinnata	r	4	25	75	20	0	1
0	0	37.4.7	Platycaulos_compressus	r	25	30	50	40	0	1
0	0	37.4.7	Erica_hispidula	s	5	60	100	20	0	1
0	0	37.4.7	Leucadendron_xanthoconus	s	12	55	100	20	0	1
0	0	37.4.8	Platycaulos_compressus	r	25	45	50	50	0	1
0	0	37.4.8	Tetraria_cuspidata	s	1	60	100	1	0	1
0	0	37.4.8	Ficinia_zeyherii	r	6	15	50	5	0	1
0	0	37.4.8	Thamnochortus_gracilus	s	1	60	75	1	0	1
0	0	37.4.8	Clutia_polygonoides	r	1	30	100	2	0	1
0	0	37.4.8	Carpacoce_spermacocea	s	25	30	90	10	0	1
0	0	37.4.8	Erica_hispidula	s	16	55	100	25	5	1
0	0	37.4.8	Leucadendron_xanthoconus	s	14	60	100	35	0	1
0	0	37.4.8	Erica_mammosa		0			5	0	1
0	0	37.5.9	Platycaulos_compressus	r	25	40	25	60	0	1
0	0	37.5.9	Leucadendron_xanthoconus	s	13	60	100	20	0	1
0	0	37.5.9	Erica_hispidula	s	20	50	100	40	5	1
0	0	37.5.9	Pentaschistis_pallida	r	4	40	80	3	0	1
0	0	37.5.9	Ficinia_zeyherii	r	5	20	50	5	0	1
0	0	37.5.9	Clutia_polygonoides	s	1	15	100	31	0	1
0	0	37.5.10	Pentaschistis_pallida	r	4	35	50	2	0	1
0	0	37.5.10	Platycaulos_compressus	r	25	40	40	70	0	1
0	0	37.5.10	Ficinia_zeyherii	r	6	20	50	5	0	1
0	0	37.5.10	Erica_hispidula	s	23	60	100	30	5	1
0	0	37.5.10	Erica_mammosa	s	1	75	100	5	0	1
0	0	37.5.10	Leucadendron_xanthoconus	s	15	60	100	40	0	1
0	0	37.6.11	Merxmuellera_stricta	r	1	30	50	10	0	1
0	0	37.6.11	Erica_hispidula	s	21	50	100	40	5	1
0	0	37.6.11	Erica_sp_2007/373	s	1	50	100	10	0	1
0	0	37.6.11	Merxmuellera_rufa	r	3	10	50	0.1	0	1
0	0	37.6.11	Ficinia_zeyherii	r	2	20	50	1	0	1
0	0	37.6.11	Leucadendron_xanthoconus	s	6	60	100	20	0	1
0	0	37.6.11	Platycaulos_compressus	r	25	40	40	1	0	1
0	0	37.6.11	Erica_mammosa	s	1	40	100	0.1	0	1
0	0	37.6.11	Drosera_capensis	s	1	2	100	0.1	0	1
0	0	37.6.12	Schizaea_pectinata	r	1	20	100	1	0	1
0	0	37.6.12	Cliffortia_atrata	s	1	50	100	1	0	1
0	0	37.6.12	Anthospermum_aethiopicum	r	1	30	100	1	0	1
0	0	37.6.12	Leucadendron_xanthoconus	s	6	60	100	1	3	1
0	0	37.6.12	Pentaschistis_pallida	r	1	40	75	15	0	1
0	0	37.6.12	Erica_hispidula	s	9	70	100	0.1	0	1
0	0	37.6.12	Stoebe_cinerea	s	3	50	50	25	0	1
0	0	37.6.12	Platycaulos_compressus	r	25	50	60	10	0	1
0	0	37.6.12	Ischyrolepis_capensis	s	3	30	50	60	0	1
0	0	38.1.1	Penea_mucronata	r	1	20	100	20	0	1
0	0	38.1.1	Chondropetulum_ebracteatum	s	3	40	75	2	0	1
0	0	38.1.1	Thamnochortus_sp	r	3	40	50	3	0	1
0	0	38.1.1	Erica_hispidula	s	10	30	100	20	4	1
0	0	38.1.1	Erica_sp_2007/373	s	2	15	100	1	0	1
0	0	38.1.1	Metalasia_cephalotes	s	5	20	75	3	0	1
0	0	38.1.1	Struthiola_ciliata	r	1	30	100	1	0	1
0	0	38.1.1	Tetraria_ustulata	r	4	30	75	15	0	1
0	0	38.1.1	Edmondia_sesamoides	s	4	25	50	1	0	1
0	0	38.1.1	Centella_glabrata	s	1	10	100	0.1	0	1
0	0	38.1.1	Indigofera_mauritanica	s	1	5	50	0.1	0	1
0	0	38.1.1	Corymbium_glabrum	r	5	20	75	5	0	1
0	0	38.1.1	Corymbium_enerve_	r	3	20	80	0.1	0	1
0	0	38.1.1	Stilbe_vestita		0			1	0	1
0	0	38.1.1	Capeobolus_brevicaulis	s	1	15	50	1	0	1
0	0	38.1.1	Tetraria_cuspidata	s	1	20	50	0.1	0	1
0	0	38.1.1	Cannamois_virgata	s	1	30	50	0.1	0	1
0	0	38.1.1	Pentaschistis_malouinensis	r	1	50	50	1	0	1
0	0	38.1.2	Tetraria_cuspidata	s	1	30	80	2	0	1
0	0	38.1.2	Elegia_racemosa	r	7	50	50	10	0	1
0	0	38.1.2	Pentameris_macrocalycina	r	1	40	80	5	0	1
0	0	38.1.2	Corymbium_enerve_	r	1	20	80	2	0	1
0	0	38.1.2	Corymbium_glabrum	r	2	25	90	3	0	1
0	0	38.1.2	Hypodiscus_aristatus	r	3	35	50	20	0	1
0	0	38.1.2	Struthiola_ciliata	s	7	30	100	1	0	1
0	0	38.1.2	Thamnochortus_lucens	r	1	60	90	5	0	1
0	0	38.1.2	Bobartia_gladiata	r	2	25	50	1	0	1
0	0	38.1.2	Penea_mucronata	r	1	30	100	15	0	1
0	0	38.1.2	Erica_sp_2007/373	s	4	25	100	10	0	1
0	0	38.1.2	Erica_hispidula	s	4	30	100	15	0	1
0	0	38.1.2	Stilbe_vestita	r	5	30	100	5	0	1
0	0	38.1.2	Roella_ciliata	s	1	20	100	0.1	0	1
0	0	38.1.2	Edmondia_sesamoides	s	1	25	50	0.1	0	1
0	0	38.1.2	Anexeton_laevae	s	1	30	50	1	0	1
0	0	38.1.2	Metalasia_cephalotes	s	1	25	50	1	0	1
0	0	38.1.2	Ursinia_paleacea	s	2	30	50	0.1	0	1
0	0	38.1.2	Cliffortia_atrata	s	1	15	100	0.1	1	1
0	0	38.1.2	Tetraria_ustulata	r	1	20	100	0.1	0	1
0	0	38.1.2	Leucadendron_xanthoconus	s	1	25	100	0.1	0	1
0	0	38.1.2	Ischyrolepis_capensis	r	1	45	100	0.1	0	1
0	0	38.2.3	Hypodiscus_aristatus	r	3	65	75	25	0	1
0	0	38.2.3	Ischyrolepis_cincinnata	r	25	15	50	25	0	1
0	0	38.2.3	Tetraria_cuspidata	s	3	20	100	1	0	1
0	0	38.2.3	Bobartia_gladiata	s	3	30	100	1	0	1
0	0	38.2.3	Thamnochortus_lucens	s	1	40	100	0.1	0	1
0	0	38.2.3	Metalasia_cephalotes	s	2	40	100	1	0	1
0	0	38.2.3	Erica_hispidula	s	9	20	100	10	0	1
0	0	38.2.3	Erica_sp_2007/373	s	7	20	100	20	0	1
0	0	38.2.3	Struthiola_ciliata	s	7	60	100	10	0	1
0	0	38.2.3	Thesium_funale	s	3	50	100	3	0	1
0	0	38.2.3	Erica_corifolia	s	3	30	100	1	0	1
0	0	38.2.3	Edmondia_sesamoides	s	1	35	100	1	0	1
0	0	38.2.3	Capeobolus_brevicaulis	s	1	15	100	1	0	1
0	0	38.2.3	Watsonia_tabularis	s	3	50	100	1	0	1
0	0	38.2.3	Penea_mucronata	r	1	20	100	1	0	1
0	0	38.2.3	Centella_glabrata	s	1	10	100	0.1	0	1
0	0	38.2.3	Metalasia_muricata	s	5	35	50	5	0	1
0	0	38.2.3	Hermus_villosa	s	1	10	100	0.1	0	1
0	0	38.2.3	Corymbium_africanum	r	1	20	100	0.1	0	1
0	0	38.2.4	Struthiola_ciliata	s	5	30	100	3	0	1
0	0	38.2.4	Tetraria_ustulata	r	8	25	90	25	0	1
0	0	38.2.4	Pentameris_macrocalycina	r	1	50	50	10	0	1
0	0	38.2.4	Elegia_racemosa	r	5	40	90	10	0	1
0	0	38.2.4	Thamnochortus_lucens	r	1	50	90	5	0	1
0	0	38.2.4	Penea_mucronata	r	1	20	100	1	0	1
0	0	38.2.4	Leucadendron_xanthoconus	s	1	30	100	1	0	1
0	0	38.2.4	Hermus_villosa	r	1	35	100	10	0	1
0	0	38.2.4	Erica_hispidula	s	11	20	100	10	3	1
0	0	38.2.4	Erica_sp_2007/373	s	4	20	100	5	0	1
0	0	38.2.4	Corymbium_enerve_	r	1	15	50	1	0	1
0	0	38.2.4	Centella_glabrata	s	1	10	100	1	0	1
0	0	38.2.4	Oedera_imbricata	s	1	15	100	0.1	0	1
0	0	38.2.4	Corymbium_glabrum	s	2	20	80	2	0	1
0	0	38.2.4	Edmondia_sesamoides	s	3	30	75	5	0	1
0	0	38.3.5	Penea_mucronata	r	1	20	100	5	0	1
0	0	38.3.5	Capeobolus_brevicaulis	s	5	20	90	5	0	1
0	0	38.3.5	Elegia_racemosa	r	5	45	50	15	0	1
0	0	38.3.5	Struthiola_ciliata	s	7	40	80	5	0	1
0	0	38.3.5	Ischyrolepis_cincinnata	r	4	20	90	20	0	1
0	0	38.3.5	Metalasia_cephalotes	s	7	20	100	15	0	1
0	0	38.3.5	Erica_sp_2007/373	s	9	20	100	40	0	1
0	0	38.3.5	Erica_corifolia	s	1	30	100	1	0	1
0	0	38.3.5	Thamnochortus_lucens	r	2	40	25	3	0	1
0	0	38.3.5	Metalasia_muricata	s	1	30	100	0.1	0	1
0	0	38.3.5	Erica_hispidula	s	1	20	100	0.1	0	1
0	0	38.3.5	Corymbium_glabrum	r	1	20	40	1	0	1
0	0	38.3.5	Tritoniopsis_ungulcularis	s	1	10	100	0.1	0	1
0	0	38.3.5	Tetraria_cuspidata	r	1	30	100	0.1	0	1
0	0	38.3.6	Erica_mammosa	s	1	40	100	2	0	1
0	0	38.3.6	Erica_hispidula	s	6	10	100	10	0	1
0	0	38.3.6	Erica_sp_2007/373	s	8	20	100	20	0	1
0	0	38.3.6	Penea_mucronata	r	1	20	100	2	0	1
0	0	38.3.6	Hypodiscus_aristatus	r	6	40	50	10	0	1
0	0	38.3.6	Cannamois_virgata	s	2	30	75	0.1	0	1
0	0	38.3.6	Thamnochortus_lucens	r	4	40	75	10	0	1
0	0	38.3.6	Struthiola_ciliata	s	9	30	100	5	0	1
0	0	38.3.6	Centella_glabrata	s	1	5	100	0.1	0	1
0	0	38.3.6	Indigofera_mauritanica	s	2	5	50	0.1	0	1
0	0	38.3.6	Corymbium_enerve_	r	2	20	50		0	1
0	0	38.3.6	Capeobolus_brevicaulis	s	2	10	100	0.1	0	1
0	0	38.3.6	Metalasia_cephalotes	s	1	15	100	0.1	0	1
0	0	38.3.6	Metalasia_muricata	s	5	25	75	5	0	1
0	0	38.3.6	Ischyrolepis_capensis	r	1	20	50	1	0	1
0	0	38.3.6	Edmondia_sesamoides	s	5	20	50	0.1	0	1
0	0	38.3.6	Adenandra_villosa	s	10	10	100	0.1	0	1
0	0	38.3.6	Ischyrolepis_cincinnata	r	1	10	75	5	0	1
0	0	38.3.6	Elegia_racemosa	r	5	35	45	5	0	1
0	0	38.3.6	Merxmuellera_rufa	r	2	15	50	0.1	0	1
0	0	38.4.7	Oedera_imbricata	s	1	15	50	0.1	0	1
0	0	38.4.7	Helipterum_speciossiumum	s	1	35	50	30	0	1
0	0	38.4.7	Edmondia_sesamoides	s	2	30	90	1	0	1
0	0	38.4.7	Metalasia_muricata	s	4	20	100	10	0	1
0	0	38.4.7	Thamnochortus_lucens	r	3	40	75	5	0	1
0	0	38.4.7	Elegia_racemosa	r	3	40	50	3	0	1
0	0	38.4.7	Struthiola_ciliata	s	6	25	100	5	0	1
0	0	38.4.7	Tetraria_ustulata	r	1	15	50	1	0	1
0	0	38.4.7	Hermus_villosa	r	1	35	80	2	0	1
0	0	38.4.7	Erica_sp_2007/373	s	4	20	100	10	0	1
0	0	38.4.7	Erica_hispidula	s	1	15	100	1	0	1
0	0	38.4.7	Centella_glabrata	s	2	5	100	0.1	0	1
0	0	38.4.7	Corymbium_glabrum	r	1	15	100	0.1	0	1
0	0	38.4.7	Tetraria_sylvatica	s	1	30	50	1	0	1
0	0	38.4.7	Indigofera_mauritanica	s	1	5	50	0.1	0	1
0	0	38.4.8	Erica_tenuifolia	s	2	15	100	2	1	1
0	0	38.4.8	Tritoniopsis_ungulcularis	s	4	10	40	0.1	0	1
0	0	38.4.8	Capeobolus_brevicaulis	r	3	15	50	2	0	1
0	0	38.4.8	Corymbium_enerve_	r	5	20	50	5	0	1
0	0	38.4.8	Tetraria_eximia	r	6	20	100	1	0	1
0	0	38.4.8	Tetraria_ustulata	r	5	30	85	20	0	1
0	0	38.4.8	Hermus_villosa	r	1	20	100	2	0	1
0	0	38.4.8	Stilbe_vestita	r	1	40	100	5	0	1
0	0	38.4.8	Watsonia_tabularis	r	1	30	75	0.1	0	1
0	0	38.4.8	Erica_sp_2007/373	s	4	15	100	5	2	1
0	0	38.4.8	Erica_hispidula	s	13	30	100	10	3	1
0	0	38.4.8	Edmondia_sesamoides	s	4	25	80	2	0	1
0	0	38.4.8	Elegia_racemosa	r	4	40	50	5	0	1
0	0	38.4.8	Struthiola_ciliata	s	3	30	50	5	0	1
0	0	38.4.8	Metalasia_muricata	s	3	25	90	3	0	1
0	0	38.4.8	Roella_ciliata	s	1	20	50	0.1	0	1
0	0	38.4.8	Centella_glabrata	s	3	10	100	1	0	1
0	0	38.4.8	Tetraria_cuspidata	s	1	30	75	1	0	1
0	0	38.4.8	Penea_mucronata	r	2	15	100	3	0	1
0	0	38.4.8	Adenandra_villosa		0			0.1	0	1
0	0	38.4.8	Pentameris_macrocalycina	r	2	10	90	3	0	1
0	0	38.5.9	Watsonia_tabularis	r	2	40	20	3	0	1
0	0	38.5.9	Thamnochortus_lucens	r	5	50	75	10	0	1
0	0	38.5.9	Tetraria_ustulata	r	1	30	80	5	0	1
0	0	38.5.9	Metalasia_muricata	s	2	45	80	10	0	1
0	0	38.5.9	Adenandra_villosa	s	1	15	100	1	0	1
0	0	38.5.9	Erica_sp_2007/373	s	1	25	100	5	0	1
0	0	38.5.9	Pentameris_macrocalycina	r	1	40	75	1	0	1
0	0	38.5.9	Penea_mucronata	r	1	20	100	2	0	1
0	0	38.5.9	Edmondia_sesamoides	s	1	30	75	1	0	1
0	0	38.5.9	Hermus_villosa	r	1	25	100	10	0	1
0	0	38.5.9	Elegia_racemosa	r	2	50	80	5	0	1
0	0	38.5.9	Corymbium_enerve_	r	3	25	50	5	0	1
0	0	38.5.9	Corymbium_glabrum	r	1	20	75	1	0	1
0	0	38.5.9	Erica_mammosa	s	1	35	100	1	0	1
0	0	38.5.9	Erica_hispidula	s	2	25	100	2	0	1
0	0	38.5.10	Leucadendron_xanthoconus	s	2	50	100	10	1	1
0	0	38.5.10	Tetraria_cuspidata	s	1	45	75	2	0	1
0	0	38.5.10	Elegia_racemosa	r	5	60	80	10	0	1
0	0	38.5.10	Capeobolus_brevicaulis	s	1	20	90	1	0	1
0	0	38.5.10	Bobartia_gladiata		1	25	100	0.1	0	1
0	0	38.5.10	Erica_corifolia	s	6	30	100	20	0	1
0	0	38.5.10	Erica_hispidula	s	4	25	100	5	0	1
0	0	38.5.10	Cliffortia_atrata	s	1	10	100	0.1	0	1
0	0	38.5.10	Struthiola_ciliata	s	7	30	100	5	0	1
0	0	38.5.10	Penea_mucronata	r	1	20	100	3	0	1
0	0	38.5.10	Erica_mammosa	s	5	20	100	20	0	1
0	0	38.5.10	Thamnochortus_lucens	r	3	40	80	50	0	1
0	0	38.5.10	Metalasia_muricata	s	2	30	100	1	0	1
0	0	38.5.10	Edmondia_sesamoides	s	2	20	50	1	0	1
0	0	38.6.11	Corymbium_enerve_	r	6	25	98	10	0	1
0	0	38.6.11	Pentameris_macrocalycina	r	2	50	80	3	0	1
0	0	38.6.11	Penea_mucronata	r	2	25	100	10	0	1
0	0	38.6.11	Erica_tenuifolia	s	1	20	100	1	0	1
0	0	38.6.11	Watsonia_tabularis	r	1	30	75	5	0	1
0	0	38.6.11	Erica_mammosa	s	1	20	100	1	0	1
0	0	38.6.11	Erica_sp_2007/373	s	1	30	100	20	0	1
0	0	38.6.11	Elegia_racemosa	r	5	45	50	5	0	1
0	0	38.6.11	Edmondia_sesamoides	s	2	30	75	1	0	1
0	0	38.6.11	Thamnochortus_lucens	r	1	50	100	2	0	1
0	0	38.6.11	Erica_hispidula	s	1	15	100	0.1	0	1
0	0	38.6.11	Anthospermum_aethiopicum	s	1	15	100	0.1	0	1
0	0	38.6.11	Ursinia_paleacea	s	3	10	100	0.1	0	1
0	0	38.6.11	Centella_glabrata	s	1	10	100	0.1	0	1
0	0	38.6.11	Tetraria_sylvatica	s	1	30	50	1	0	1
0	0	38.6.12	Chondropetulum_ebracteatum	r	3	25	100	3	0	1
0	0	38.6.12	Tetraria_eximia	s	1	20	75	5	0	1
0	0	38.6.12	Stilbe_vestita	r	1	35	100	5	0	1
0	0	38.6.12	Erica_curviflora	s	6	30	100	20	0	1
0	0	38.6.12	Penea_mucronata	r	1	10	75	5	0	1
0	0	38.6.12	Erica_hispidula	s	1	30	100	10	0	1
0	0	38.6.12	Erica_sp_2007/373	s	1	10	100	0.1	0	1
0	0	38.6.12	Corymbium_glabrum	r	2	20	50	2	0	1
0	0	38.6.12	Corymbium_enerve_	r	3	20	50	2	0	1
0	0	38.6.12	Tetraria_cuspidata	s	2	20	50	2	0	1
0	0	38.6.12	Edmondia_sesamoides	s	6	20	75	2	0	1
0	0	38.6.12	Centella_glabrata	s	1	10	100	0.1	0	1
0	0	38.6.12	Metalasia_muricata	s	2	30	50	2	0	1
0	0	39.1.1	Ficinia_bulbosa	r	14	10	25	2	0	1
0	0	39.1.1	Pseudopentameris_macrantha	r	6	130	60	40	0	1
0	0	39.1.1	Tetraria_sylvatica	s	1	35	50	1	0	1
0	0	39.1.1	Aspalathus_capensis	s	3	100	100	85	0	1
0	0	39.1.1	Passerina_corymbosa	s	1	60	100	2	0	1
0	0	39.1.1	Anexeton_laevae	s	1	100	100	2	0	1
0	0	39.1.1	Cullumia_setosa	s	2	60	50	3	0	1
0	0	39.1.2	Metalasia_muricata	s	2	15	100	0.1	1	1
0	0	39.1.2	Cliffortia_atrata	s	1	15	100	0.1	1	1
0	0	39.1.2	Tribolium_uniolae	s	1	35	100	1	0	1
0	0	39.1.2	Crassula_fasicularis	s	1	5	100	0.1	1	1
0	0	39.1.2	Lobelia_comosa	s	1	20	100	0.1	0	1
0	0	39.1.2	Pentaschistis_airoides	s	20	10	20	60	0	1
0	0	39.1.2	Ischyrolepis_capensis	s	1	5	100	0.1	0	1
0	0	39.1.2	Ehrharta_calycina	s	1	30	100	0.1	0	1
0	0	39.1.2	Cliffortia_ruscifolia		0			15	0	1
0	0	39.1.2	Cliffortia_atrata		0			3	0	1
0	0	39.2.3	Ficinia_bulbosa	r	4	10	50	1	0	1
0	0	39.2.3	Ischyrolepis_capensis	s	1	35	100	1	0	1
0	0	39.2.3	Metalasia_muricata	s	1	100	100	90	0	1
0	0	39.2.3	Aspalathus_capensis	s	1	100	100	2	0	1
0	0	39.2.3	Leucadendron_laureolum	s	1	120	100	30	0	1
0	0	39.2.3	Thesium_capitatum		0			10	0	1
0	0	39.2.4	Leucadendron_laureolum	s	1	120	100	80	0	1
0	0	39.2.4	Erica_muscosa	s	1	90	100	10	0	1
0	0	39.2.4	Erica_subcapitata	s	1	90	100	10	0	1
0	0	39.2.4	Ehrharta_calycina	s	3	30	50	1	0	1
0	0	39.2.4	Ficinia_bulbosa	r	4	10	50	1	0	1
0	0	39.2.4	Gladiolus_sp_2007/125	s	4	40	100	0.1	0	1
0	0	39.2.4	Tribolium_uniolae	s	1	40	100	1	0	1
0	0	39.2.4	Wachendorfia_paniculata	s	1	20	100	0.1	0	1
0	0	39.3.5	Ehrharta_calycina	s	3	40	50	1	0	1
0	0	39.3.5	Pentaschistis_airoides	s	3	30	50	2	0	1
0	0	39.3.5	Wahlenbergia_capensis	s	1	10	100	0.1	0	1
0	0	39.3.5	Passerina_corymbosa	s	1	10	100	0.1	1	1
0	0	39.3.5	Stoebe_cinerea	s	1	30	100	3	0	1
0	0	39.3.5	Metalasia_muricata	s	1	5	100	0.1	1	1
0	0	39.3.5	Briza_maxima	s	5	30	100	0.1	0	1
0	0	39.3.5	Pelargonium_cucullatum	s	2	5	100	0.1	2	1
0	0	39.3.6	Elegia_racemosa	s	1	80	75	50	0	1
0	0	39.3.6	Elegia_stipularis	s	1	10	100	0.1	0	1
0	0	39.3.6	Tetraria_sylvatica	r	4	10	100	0.1	0	1
0	0	39.3.6	Ficinia_bulbosa	r	1	20	50	5	0	1
0	0	39.3.6	Ischyrolepis_capensis	s	1	70	50	4	0	1
0	0	39.3.6	Thamnochortus_gracilus	s	3	12	100	0.1	0	1
